date,year,team,win_pct,attendance,attendance%,num_home_game,opp,opp_win_pct,start_time,cli
2012-05-29,2012,LAA,0.51,42065.0,92.44,23,NYY,0.53,Night,1.05
2012-05-30,2012,LAA,0.5,40111.0,88.15,24,NYY,0.54,Night,1.11
2012-06-01,2012,LAA,0.51,40080.0,88.08,25,TEX,0.6,Night,1.48
2012-06-02,2012,LAA,0.52,44227.0,97.19,26,TEX,0.58,Night,1.62
2012-06-03,2012,LAA,0.51,42465.0,93.32,27,TEX,0.59,Day,1.68
2012-06-04,2012,LAA,0.5,36079.0,79.29,28,SEA,0.44,Night,1.24
2012-06-05,2012,LAA,0.51,35021.0,76.96,29,SEA,0.43,Night,1.25
2012-06-06,2012,LAA,0.5,37342.0,82.06,30,SEA,0.44,Night,1.26
2012-06-15,2012,LAA,0.52,37096.0,81.52,31,ARI,0.5,Night,1.21
2012-06-16,2012,LAA,0.53,42483.0,93.36,32,ARI,0.49,Night,1.25
2012-06-17,2012,LAA,0.54,42222.0,92.79,33,ARI,0.48,Day,1.25
2012-06-18,2012,LAA,0.53,41234.0,90.61,34,SFG,0.56,Night,1.24
2012-06-19,2012,LAA,0.54,38010.0,83.53,35,SFG,0.55,Night,1.17
2012-06-20,2012,LAA,0.54,40321.0,88.61,36,SFG,0.54,Night,1.15
2012-06-22,2012,LAA,0.55,44548.0,97.9,37,LAD,0.59,Night,1.26
2012-06-23,2012,LAA,0.54,44512.0,97.82,38,LAD,0.6,Day,1.25
2012-06-24,2012,LAA,0.55,43975.0,96.64,39,LAD,0.59,Day,1.21
2012-07-05,2012,LAA,0.55,38104.0,83.74,40,BAL,0.54,Night,1.45
2012-07-06,2012,LAA,0.55,42716.0,93.87,41,BAL,0.54,Night,1.49
2012-07-07,2012,LAA,0.55,41147.0,90.42,42,BAL,0.54,Night,1.48
2012-07-08,2012,LAA,0.56,37108.0,81.55,43,BAL,0.53,Day,1.51
2012-07-20,2012,LAA,0.54,43936.0,96.55,44,TEX,0.6,Night,1.74
2012-07-21,2012,LAA,0.54,39086.0,85.89,45,TEX,0.6,Day,1.87
2012-07-22,2012,LAA,0.54,42160.0,92.65,46,TEX,0.6,Night,1.64
2012-07-23,2012,LAA,0.55,35047.0,77.02,47,KCR,0.42,Night,1.34
2012-07-24,2012,LAA,0.54,35051.0,77.03,48,KCR,0.43,Night,1.35
2012-07-25,2012,LAA,0.55,39107.0,85.94,49,KCR,0.42,Day,1.36
2012-07-27,2012,LAA,0.55,40136.0,88.2,50,TBR,0.51,Night,1.46
2012-07-28,2012,LAA,0.54,41232.0,90.61,51,TBR,0.51,Night,1.56
2012-07-29,2012,LAA,0.54,35477.0,77.96,52,TBR,0.52,Day,1.53
2012-08-10,2012,LAA,0.53,39016.0,85.74,53,SEA,0.45,Night,1.24
2012-08-11,2012,LAA,0.53,38722.0,85.09,54,SEA,0.45,Night,1.35
2012-08-12,2012,LAA,0.52,36505.0,80.22,55,SEA,0.46,Day,1.25
2012-08-13,2012,LAA,0.52,36620.0,80.47,56,CLE,0.47,Night,1.1
2012-08-14,2012,LAA,0.52,39827.0,87.52,57,CLE,0.46,Night,1.03
2012-08-15,2012,LAA,0.53,37554.0,82.53,58,CLE,0.46,Night,1.17
2012-08-16,2012,LAA,0.52,38591.0,84.81,59,TBR,0.54,Night,1.53
2012-08-17,2012,LAA,0.52,37298.0,81.96,60,TBR,0.55,Night,1.35
2012-08-18,2012,LAA,0.51,41086.0,90.29,61,TBR,0.55,Night,1.18
2012-08-19,2012,LAA,0.51,36789.0,80.85,62,TBR,0.55,Day,0.88
2012-08-28,2012,LAA,0.52,38745.0,85.14,63,BOS,0.48,Night,0.57
2012-08-29,2012,LAA,0.52,37841.0,83.16,64,BOS,0.47,Night,0.65
2012-08-30,2012,LAA,0.53,39013.0,85.73,65,BOS,0.47,Night,0.76
2012-09-07,2012,LAA,0.54,40104.0,88.13,66,DET,0.53,Night,1.43
2012-09-08,2012,LAA,0.55,41154.0,90.44,67,DET,0.53,Night,1.51
2012-09-09,2012,LAA,0.55,38216.0,83.98,68,DET,0.53,Day,1.56
2012-09-10,2012,LAA,0.55,36064.0,79.25,69,OAK,0.57,Night,2.02
2012-09-11,2012,LAA,0.54,37794.0,83.05,70,OAK,0.57,Night,1.79
2012-09-12,2012,LAA,0.54,38097.0,83.72,71,OAK,0.58,Night,1.48
2012-09-13,2012,LAA,0.54,38029.0,83.57,72,OAK,0.57,Day,1.05
2012-09-18,2012,LAA,0.55,36948.0,81.2,73,TEX,0.59,Night,1.23
2012-09-19,2012,LAA,0.54,37093.0,81.51,74,TEX,0.59,Night,1.49
2012-09-20,2012,LAA,0.54,38205.0,83.96,75,TEX,0.6,Night,1.0
2012-09-21,2012,LAA,0.54,39326.0,86.42,76,CHW,0.54,Night,0.55
2012-09-22,2012,LAA,0.55,41440.0,91.07,77,CHW,0.54,Night,0.68
2012-09-23,2012,LAA,0.55,36546.0,80.31,78,CHW,0.53,Day,0.91
2012-09-25,2012,LAA,0.55,38538.0,84.69,79,SEA,0.47,Night,1.1
2012-09-26,2012,LAA,0.55,37916.0,83.32,80,SEA,0.46,Night,1.3
2012-09-27,2012,LAA,0.55,37377.0,82.14,81,SEA,0.47,Day,1.26
2013-04-09,2013,LAA,0.29,44014.0,96.72,1,OAK,0.75,Night,1.02
2013-04-10,2013,LAA,0.25,36011.0,79.14,2,OAK,0.78,Night,0.93
2013-04-11,2013,LAA,0.22,43533.0,95.67,3,OAK,0.8,Night,0.94
2013-04-12,2013,LAA,0.2,37674.0,82.79,4,HOU,0.4,Night,0.76
2013-04-13,2013,LAA,0.27,43520.0,95.64,5,HOU,0.36,Night,0.67
2013-04-14,2013,LAA,0.33,36126.0,79.39,6,HOU,0.33,Day,0.76
2013-04-19,2013,LAA,0.33,39023.0,85.76,7,DET,0.56,Night,0.65
2013-04-20,2013,LAA,0.38,35081.0,77.09,8,DET,0.53,Day,0.72
2013-04-21,2013,LAA,0.41,41147.0,90.42,9,DET,0.5,Day,0.72
2013-04-22,2013,LAA,0.39,36192.0,79.53,10,TEX,0.68,Night,0.96
2013-04-23,2013,LAA,0.42,35353.0,77.69,11,TEX,0.65,Night,0.91
2013-04-24,2013,LAA,0.4,37154.0,81.65,12,TEX,0.67,Night,0.92
2013-05-02,2013,LAA,0.36,35118.0,77.17,13,BAL,0.59,Night,0.6
2013-05-03,2013,LAA,0.38,40140.0,88.21,14,BAL,0.57,Night,0.58
2013-05-04,2013,LAA,0.37,32136.0,70.62,15,BAL,0.58,Day,0.55
2013-05-05,2013,LAA,0.35,38047.0,83.61,16,BAL,0.59,Day,0.52
2013-05-13,2013,LAA,0.37,32203.0,70.77,17,KCR,0.54,Night,0.44
2013-05-14,2013,LAA,0.38,33028.0,72.58,18,KCR,0.53,Night,0.4
2013-05-15,2013,LAA,0.38,31917.0,70.14,19,KCR,0.54,Night,0.47
2013-05-16,2013,LAA,0.37,37711.0,82.87,20,CHW,0.46,Night,0.38
2013-05-17,2013,LAA,0.36,37546.0,82.51,21,CHW,0.48,Night,0.33
2013-05-18,2013,LAA,0.37,37165.0,81.67,22,CHW,0.46,Day,0.28
2013-05-19,2013,LAA,0.39,38190.0,83.92,23,CHW,0.45,Day,0.27
2013-05-21,2013,LAA,0.4,34095.0,74.93,24,SEA,0.43,Night,0.37
2013-05-22,2013,LAA,0.41,33313.0,73.21,25,SEA,0.43,Day,0.42
2013-05-29,2013,LAA,0.45,39172.0,86.08,26,LAD,0.43,Night,0.55
2013-05-30,2013,LAA,0.46,42231.0,92.81,27,LAD,0.42,Night,0.55
2013-05-31,2013,LAA,0.45,34401.0,75.6,28,HOU,0.33,Night,0.59
2013-06-01,2013,LAA,0.45,40087.0,88.09,29,HOU,0.34,Night,0.48
2013-06-02,2013,LAA,0.44,35515.0,78.05,30,HOU,0.35,Day,0.45
2013-06-03,2013,LAA,0.43,30010.0,65.95,31,HOU,0.36,Night,0.4
2013-06-04,2013,LAA,0.44,32223.0,70.81,32,CHC,0.41,Night,0.32
2013-06-05,2013,LAA,0.43,30171.0,66.3,33,CHC,0.42,Day,0.37
2013-06-14,2013,LAA,0.43,40621.0,89.27,34,NYY,0.55,Night,0.24
2013-06-15,2013,LAA,0.44,40486.0,88.97,35,NYY,0.54,Day,0.29
2013-06-16,2013,LAA,0.43,41204.0,90.55,36,NYY,0.55,Day,0.38
2013-06-17,2013,LAA,0.44,30258.0,66.49,37,SEA,0.44,Night,0.32
2013-06-18,2013,LAA,0.44,33040.0,72.61,38,SEA,0.44,Night,0.36
2013-06-19,2013,LAA,0.44,35401.0,77.8,39,SEA,0.44,Night,0.27
2013-06-20,2013,LAA,0.45,37711.0,82.87,40,SEA,0.43,Night,0.33
2013-06-21,2013,LAA,0.45,40136.0,88.2,41,PIT,0.59,Night,0.36
2013-06-22,2013,LAA,0.44,41114.0,90.35,42,PIT,0.6,Night,0.31
2013-06-23,2013,LAA,0.43,35069.0,77.07,43,PIT,0.61,Day,0.24
2013-07-02,2013,LAA,0.48,39455.0,86.7,44,STL,0.6,Night,0.42
2013-07-03,2013,LAA,0.48,35025.0,76.97,45,STL,0.6,Night,0.47
2013-07-04,2013,LAA,0.48,42707.0,93.85,46,STL,0.6,Night,0.41
2013-07-05,2013,LAA,0.48,37092.0,81.51,47,BOS,0.61,Night,0.42
2013-07-06,2013,LAA,0.48,36112.0,79.36,48,BOS,0.61,Night,0.36
2013-07-07,2013,LAA,0.49,39018.0,85.74,49,BOS,0.6,Night,0.43
2013-07-19,2013,LAA,0.48,43515.0,95.63,50,OAK,0.58,Night,0.29
2013-07-20,2013,LAA,0.48,43572.0,95.75,51,OAK,0.58,Night,0.37
2013-07-21,2013,LAA,0.48,37441.0,82.28,52,OAK,0.58,Day,0.51
2013-07-22,2013,LAA,0.47,33363.0,73.32,53,MIN,0.44,Night,0.28
2013-07-23,2013,LAA,0.47,39177.0,86.09,54,MIN,0.44,Night,0.2
2013-07-24,2013,LAA,0.47,38209.0,83.97,55,MIN,0.44,Day,0.18
2013-08-01,2013,LAA,0.46,37179.0,81.7,56,TOR,0.46,Night,0.03
2013-08-02,2013,LAA,0.46,38884.0,85.45,57,TOR,0.46,Night,0.04
2013-08-03,2013,LAA,0.47,41253.0,90.66,58,TOR,0.45,Night,0.07
2013-08-04,2013,LAA,0.46,33936.0,74.58,59,TOR,0.46,Day,0.06
2013-08-05,2013,LAA,0.46,34040.0,74.8,60,TEX,0.56,Night,0.06
2013-08-06,2013,LAA,0.46,34233.0,75.23,61,TEX,0.56,Night,0.04
2013-08-07,2013,LAA,0.45,34777.0,76.42,62,TEX,0.57,Night,0.02
2013-08-16,2013,LAA,0.45,39074.0,85.87,63,HOU,0.33,Night,0.0
2013-08-17,2013,LAA,0.45,40246.0,88.44,64,HOU,0.33,Night,0.0
2013-08-18,2013,LAA,0.45,36896.0,81.08,65,HOU,0.33,Day,0.0
2013-08-19,2013,LAA,0.44,36574.0,80.37,66,CLE,0.54,Night,0.0
2013-08-20,2013,LAA,0.44,36421.0,80.04,67,CLE,0.54,Night,0.0
2013-08-21,2013,LAA,0.44,35810.0,78.69,68,CLE,0.54,Day,0.0
2013-09-02,2013,LAA,0.47,37557.0,82.53,69,TBR,0.55,Night,0.0
2013-09-03,2013,LAA,0.47,34332.0,75.45,70,TBR,0.55,Night,0.0
2013-09-04,2013,LAA,0.46,34025.0,74.77,71,TBR,0.56,Night,0.0
2013-09-05,2013,LAA,0.47,34623.0,76.09,72,TBR,0.55,Night,0.0
2013-09-06,2013,LAA,0.47,39591.0,87.0,73,TEX,0.57,Night,0.0
2013-09-07,2013,LAA,0.48,40558.0,89.13,74,TEX,0.57,Night,0.0
2013-09-08,2013,LAA,0.47,35423.0,77.84,75,TEX,0.57,Day,0.0
2013-09-20,2013,LAA,0.49,39469.0,86.74,76,SEA,0.44,Night,0.0
2013-09-21,2013,LAA,0.49,41001.0,90.1,77,SEA,0.43,Night,0.0
2013-09-22,2013,LAA,0.49,39099.0,85.92,78,SEA,0.44,Day,0.0
2013-09-23,2013,LAA,0.49,41147.0,90.42,79,OAK,0.6,Night,0.0
2013-09-24,2013,LAA,0.49,38158.0,83.85,80,OAK,0.59,Night,0.0
2013-09-25,2013,LAA,0.49,36226.0,79.61,81,OAK,0.59,Day,0.0
2014-03-31,2014,LAA,0.0,44152.0,97.03,1,SEA,1.0,Night,1.08
2014-04-01,2014,LAA,0.0,43567.0,95.74,2,SEA,1.0,Night,1.02
2014-04-02,2014,LAA,0.0,38007.0,83.52,3,SEA,1.0,Night,0.99
2014-04-11,2014,LAA,0.5,42871.0,94.21,4,NYM,0.4,Night,0.88
2014-04-12,2014,LAA,0.45,40027.0,87.96,5,NYM,0.45,Night,0.93
2014-04-13,2014,LAA,0.5,38855.0,85.39,6,NYM,0.42,Day,0.88
2014-04-14,2014,LAA,0.46,37120.0,81.57,7,OAK,0.69,Night,1.16
2014-04-15,2014,LAA,0.43,34887.0,76.67,8,OAK,0.71,Night,1.06
2014-04-16,2014,LAA,0.47,37344.0,82.07,9,OAK,0.67,Night,0.99
2014-04-28,2014,LAA,0.48,37654.0,82.75,10,CLE,0.42,Night,0.94
2014-04-29,2014,LAA,0.5,35131.0,77.2,11,CLE,0.41,Night,0.98
2014-04-30,2014,LAA,0.52,33334.0,73.25,12,CLE,0.39,Day,0.99
2014-05-02,2014,LAA,0.5,42989.0,94.47,13,TEX,0.55,Night,1.2
2014-05-03,2014,LAA,0.52,39107.0,85.94,14,TEX,0.53,Night,1.14
2014-05-04,2014,LAA,0.5,37765.0,82.99,15,TEX,0.55,Day,1.19
2014-05-05,2014,LAA,0.52,39701.0,87.25,16,NYY,0.52,Night,1.01
2014-05-06,2014,LAA,0.5,40106.0,88.14,17,NYY,0.53,Night,1.01
2014-05-07,2014,LAA,0.48,44083.0,96.88,18,NYY,0.55,Night,1.03
2014-05-15,2014,LAA,0.55,34441.0,75.69,19,TBR,0.43,Night,1.14
2014-05-16,2014,LAA,0.54,38796.0,85.26,20,TBR,0.44,Night,1.17
2014-05-17,2014,LAA,0.55,42224.0,92.79,21,TBR,0.43,Night,1.15
2014-05-18,2014,LAA,0.56,36655.0,80.55,22,TBR,0.42,Day,1.16
2014-05-19,2014,LAA,0.55,33150.0,72.85,23,HOU,0.38,Night,1.17
2014-05-20,2014,LAA,0.56,30150.0,66.26,24,HOU,0.37,Night,1.16
2014-05-21,2014,LAA,0.57,40112.0,88.15,25,HOU,0.36,Night,1.17
2014-05-23,2014,LAA,0.57,35082.0,77.09,26,KCR,0.49,Night,1.24
2014-05-24,2014,LAA,0.56,42140.0,92.61,27,KCR,0.5,Day,1.24
2014-05-25,2014,LAA,0.57,36114.0,79.36,28,KCR,0.49,Day,1.2
2014-06-06,2014,LAA,0.53,38521.0,84.65,29,CHW,0.5,Night,1.09
2014-06-07,2014,LAA,0.54,39089.0,85.9,30,CHW,0.49,Night,1.17
2014-06-08,2014,LAA,0.55,35793.0,78.66,31,CHW,0.48,Day,1.21
2014-06-09,2014,LAA,0.56,36838.0,80.95,32,OAK,0.61,Night,1.57
2014-06-10,2014,LAA,0.56,31942.0,70.19,33,OAK,0.6,Night,1.6
2014-06-11,2014,LAA,0.55,36793.0,80.85,34,OAK,0.61,Night,1.72
2014-06-20,2014,LAA,0.54,41637.0,91.5,35,TEX,0.48,Night,1.3
2014-06-21,2014,LAA,0.55,37026.0,81.37,36,TEX,0.47,Night,1.31
2014-06-22,2014,LAA,0.55,37191.0,81.73,37,TEX,0.47,Night,1.3
2014-06-24,2014,LAA,0.56,37086.0,81.5,38,MIN,0.48,Night,1.3
2014-06-25,2014,LAA,0.57,39082.0,85.89,39,MIN,0.47,Night,1.39
2014-06-26,2014,LAA,0.57,32209.0,70.78,40,MIN,0.47,Day,1.39
2014-07-03,2014,LAA,0.57,37625.0,82.68,41,HOU,0.41,Night,1.33
2014-07-04,2014,LAA,0.58,43557.0,95.72,42,HOU,0.41,Night,1.32
2014-07-05,2014,LAA,0.58,40479.0,88.96,43,HOU,0.4,Night,1.32
2014-07-06,2014,LAA,0.59,33552.0,73.73,44,HOU,0.4,Day,1.27
2014-07-07,2014,LAA,0.59,38189.0,83.92,45,TOR,0.52,Night,1.28
2014-07-08,2014,LAA,0.58,38111.0,83.75,46,TOR,0.52,Night,1.24
2014-07-09,2014,LAA,0.59,35726.0,78.51,47,TOR,0.52,Day,1.24
2014-07-18,2014,LAA,0.61,42517.0,93.43,48,SEA,0.53,Night,1.22
2014-07-19,2014,LAA,0.6,40231.0,88.41,49,SEA,0.54,Night,1.11
2014-07-20,2014,LAA,0.61,37128.0,81.59,50,SEA,0.53,Day,1.3
2014-07-21,2014,LAA,0.6,39028.0,85.77,51,BAL,0.55,Night,1.09
2014-07-22,2014,LAA,0.6,35353.0,77.69,52,BAL,0.56,Night,1.12
2014-07-23,2014,LAA,0.6,40185.0,88.31,53,BAL,0.55,Night,1.16
2014-07-24,2014,LAA,0.59,40146.0,88.22,54,DET,0.58,Night,1.18
2014-07-25,2014,LAA,0.6,42915.0,94.31,55,DET,0.57,Night,1.17
2014-07-26,2014,LAA,0.6,43569.0,95.75,56,DET,0.56,Night,1.11
2014-07-27,2014,LAA,0.61,36252.0,79.67,57,DET,0.56,Day,1.08
2014-08-06,2014,LAA,0.59,43669.0,95.97,58,LAD,0.57,Night,1.05
2014-08-07,2014,LAA,0.59,44561.0,97.93,59,LAD,0.57,Night,1.14
2014-08-08,2014,LAA,0.58,38016.0,83.54,60,BOS,0.44,Night,1.13
2014-08-09,2014,LAA,0.59,42159.0,92.65,61,BOS,0.44,Night,1.17
2014-08-10,2014,LAA,0.58,36300.0,79.77,62,BOS,0.44,Day,1.1
2014-08-12,2014,LAA,0.58,37296.0,81.96,63,PHI,0.44,Night,1.21
2014-08-13,2014,LAA,0.59,38802.0,85.27,64,PHI,0.44,Night,1.1
2014-08-25,2014,LAA,0.59,35350.0,77.68,65,MIA,0.5,Night,1.25
2014-08-26,2014,LAA,0.6,33028.0,72.58,66,MIA,0.5,Night,1.3
2014-08-27,2014,LAA,0.6,34657.0,76.16,67,MIA,0.49,Night,1.26
2014-08-28,2014,LAA,0.6,41056.0,90.22,68,OAK,0.59,Night,2.16
2014-08-29,2014,LAA,0.6,41177.0,90.49,69,OAK,0.58,Night,2.07
2014-08-30,2014,LAA,0.61,44018.0,96.73,70,OAK,0.58,Night,1.88
2014-08-31,2014,LAA,0.61,44205.0,97.14,71,OAK,0.57,Day,1.6
2014-09-12,2014,LAA,0.63,33339.0,73.26,72,HOU,0.44,Night,0.03
2014-09-13,2014,LAA,0.63,38041.0,83.6,73,HOU,0.44,Night,0.03
2014-09-14,2014,LAA,0.62,35364.0,77.71,74,HOU,0.44,Day,0.01
2014-09-15,2014,LAA,0.63,36137.0,79.41,75,SEA,0.54,Night,0.03
2014-09-16,2014,LAA,0.62,36193.0,79.54,76,SEA,0.54,Night,0.01
2014-09-17,2014,LAA,0.62,36875.0,81.04,77,SEA,0.54,Night,0.04
2014-09-18,2014,LAA,0.62,40835.0,89.74,78,SEA,0.54,Night,0.03
2014-09-19,2014,LAA,0.62,38467.0,84.53,79,TEX,0.4,Night,0.06
2014-09-20,2014,LAA,0.62,35890.0,78.87,80,TEX,0.4,Night,0.04
2014-09-21,2014,LAA,0.62,27166.0,59.7,81,TEX,0.4,Day,0.02
2015-04-10,2015,LAA,0.5,44489.0,97.77,1,KCR,1.0,Night,1.01
2015-04-11,2015,LAA,0.4,44154.0,97.03,2,KCR,1.0,Night,0.96
2015-04-12,2015,LAA,0.33,37060.0,81.44,3,KCR,1.0,Day,0.93
2015-04-20,2015,LAA,0.38,35228.0,77.42,4,OAK,0.5,Night,1.07
2015-04-21,2015,LAA,0.43,32137.0,70.62,5,OAK,0.47,Night,1.02
2015-04-22,2015,LAA,0.4,30034.0,66.0,6,OAK,0.5,Night,1.07
2015-04-23,2015,LAA,0.44,24304.0,53.41,7,OAK,0.47,Day,1.04
2015-04-24,2015,LAA,0.47,41054.0,90.22,8,TEX,0.38,Night,1.02
2015-04-25,2015,LAA,0.5,38016.0,83.54,9,TEX,0.35,Night,1.08
2015-04-26,2015,LAA,0.47,35053.0,77.03,10,TEX,0.39,Day,1.17
2015-05-04,2015,LAA,0.42,25024.0,54.99,11,SEA,0.42,Night,0.9
2015-05-05,2015,LAA,0.44,33394.0,73.39,12,SEA,0.41,Night,0.87
2015-05-06,2015,LAA,0.46,25160.0,55.29,13,SEA,0.39,Night,0.95
2015-05-07,2015,LAA,0.45,25097.0,55.15,14,HOU,0.66,Night,1.15
2015-05-08,2015,LAA,0.47,40006.0,87.92,15,HOU,0.63,Night,1.1
2015-05-09,2015,LAA,0.45,40210.0,88.36,16,HOU,0.65,Night,1.16
2015-05-10,2015,LAA,0.47,30929.0,67.97,17,HOU,0.62,Day,1.05
2015-05-12,2015,LAA,0.48,28150.0,61.86,18,COL,0.38,Night,0.89
2015-05-13,2015,LAA,0.5,30129.0,66.21,19,COL,0.37,Night,0.94
2015-05-25,2015,LAA,0.51,38055.0,83.63,20,SDP,0.46,Night,0.9
2015-05-26,2015,LAA,0.5,32334.0,71.06,21,SDP,0.47,Night,1.01
2015-05-27,2015,LAA,0.49,36180.0,79.51,22,SDP,0.48,Night,0.9
2015-05-28,2015,LAA,0.5,32261.0,70.9,23,DET,0.57,Night,0.91
2015-05-29,2015,LAA,0.51,41901.0,92.08,24,DET,0.56,Night,1.03
2015-05-30,2015,LAA,0.52,40369.0,88.71,25,DET,0.55,Night,1.07
2015-05-31,2015,LAA,0.53,37143.0,81.62,26,DET,0.54,Night,1.09
2015-06-01,2015,LAA,0.54,27078.0,59.51,27,TBR,0.5,Night,1.13
2015-06-02,2015,LAA,0.53,28771.0,63.23,28,TBR,0.51,Night,1.16
2015-06-03,2015,LAA,0.52,28245.0,62.07,29,TBR,0.52,Night,1.11
2015-06-12,2015,LAA,0.51,42113.0,92.55,30,OAK,0.4,Night,1.13
2015-06-13,2015,LAA,0.52,43548.0,95.7,31,OAK,0.39,Night,1.12
2015-06-14,2015,LAA,0.51,35143.0,77.23,32,OAK,0.4,Day,1.23
2015-06-15,2015,LAA,0.5,35193.0,77.34,33,ARI,0.49,Night,1.13
2015-06-16,2015,LAA,0.51,40099.0,88.12,34,ARI,0.48,Night,1.02
2015-06-22,2015,LAA,0.51,34153.0,75.05,35,HOU,0.57,Night,1.29
2015-06-23,2015,LAA,0.5,41208.0,90.56,36,HOU,0.58,Night,1.38
2015-06-24,2015,LAA,0.51,33543.0,73.71,37,HOU,0.57,Day,1.28
2015-06-26,2015,LAA,0.5,41137.0,90.4,38,SEA,0.46,Night,1.13
2015-06-27,2015,LAA,0.51,40514.0,89.03,39,SEA,0.45,Day,1.15
2015-06-28,2015,LAA,0.51,38387.0,84.36,40,SEA,0.45,Day,1.17
2015-06-29,2015,LAA,0.52,42056.0,92.42,41,NYY,0.53,Night,1.25
2015-06-30,2015,LAA,0.53,42036.0,92.38,42,NYY,0.53,Night,1.29
2015-07-01,2015,LAA,0.52,40938.0,89.96,43,NYY,0.53,Day,1.34
2015-07-17,2015,LAA,0.55,43234.0,95.01,44,BOS,0.47,Night,1.65
2015-07-18,2015,LAA,0.56,43631.0,95.88,45,BOS,0.46,Night,1.54
2015-07-20,2015,LAA,0.56,42503.0,93.4,46,BOS,0.46,Day,1.61
2015-07-20,2015,LAA,0.56,42503.0,93.4,47,BOS,0.45,Day,1.61
2015-07-20,2015,LAA,0.57,38042.0,83.6,48,BOS,0.46,Night,1.57
2015-07-20,2015,LAA,0.57,38042.0,83.6,49,BOS,0.45,Night,1.57
2015-07-21,2015,LAA,0.57,38937.0,85.57,50,MIN,0.54,Night,1.56
2015-07-22,2015,LAA,0.57,40239.0,88.43,51,MIN,0.53,Night,1.5
2015-07-23,2015,LAA,0.57,36134.0,79.41,52,MIN,0.54,Day,1.47
2015-07-24,2015,LAA,0.56,42046.0,92.4,53,TEX,0.48,Night,1.62
2015-07-25,2015,LAA,0.56,43052.0,94.61,54,TEX,0.49,Night,1.71
2015-07-26,2015,LAA,0.56,38539.0,84.69,55,TEX,0.48,Day,1.81
2015-08-03,2015,LAA,0.53,37030.0,81.38,56,CLE,0.46,Night,1.63
2015-08-04,2015,LAA,0.53,38159.0,83.86,57,CLE,0.46,Night,1.67
2015-08-05,2015,LAA,0.53,33099.0,72.74,58,CLE,0.46,Day,1.67
2015-08-07,2015,LAA,0.54,42578.0,93.57,59,BAL,0.51,Night,1.85
2015-08-08,2015,LAA,0.53,43041.0,94.59,60,BAL,0.51,Night,1.89
2015-08-09,2015,LAA,0.54,37154.0,81.65,61,BAL,0.51,Day,1.9
2015-08-17,2015,LAA,0.52,36431.0,80.06,62,CHW,0.47,Night,1.62
2015-08-18,2015,LAA,0.52,37114.0,81.56,63,CHW,0.47,Night,1.78
2015-08-19,2015,LAA,0.52,35036.0,76.99,64,CHW,0.47,Night,1.79
2015-08-20,2015,LAA,0.52,37142.0,81.62,65,CHW,0.47,Night,1.85
2015-08-21,2015,LAA,0.52,41110.0,90.34,66,TOR,0.55,Night,2.03
2015-08-22,2015,LAA,0.51,42578.0,93.57,67,TOR,0.55,Night,1.83
2015-08-23,2015,LAA,0.51,37060.0,81.44,68,TOR,0.56,Day,1.55
2015-09-04,2015,LAA,0.51,37073.0,81.47,69,TEX,0.53,Night,1.21
2015-09-05,2015,LAA,0.5,39889.0,87.66,70,TEX,0.53,Night,1.47
2015-09-06,2015,LAA,0.51,38367.0,84.31,71,TEX,0.53,Day,1.19
2015-09-07,2015,LAA,0.5,44488.0,97.77,72,LAD,0.58,Night,1.06
2015-09-08,2015,LAA,0.5,41086.0,90.29,73,LAD,0.58,Night,0.86
2015-09-09,2015,LAA,0.5,42799.0,94.05,74,LAD,0.58,Night,0.66
2015-09-11,2015,LAA,0.51,39636.0,87.1,75,HOU,0.54,Night,1.09
2015-09-12,2015,LAA,0.51,41130.0,90.39,76,HOU,0.54,Night,1.32
2015-09-13,2015,LAA,0.51,41550.0,91.31,77,HOU,0.54,Day,1.87
2015-09-25,2015,LAA,0.52,38355.0,84.29,78,SEA,0.48,Night,1.56
2015-09-26,2015,LAA,0.52,37866.0,83.21,79,SEA,0.48,Night,2.07
2015-09-27,2015,LAA,0.52,35243.0,77.45,80,SEA,0.47,Day,2.41
2015-09-28,2015,LAA,0.53,31858.0,70.01,81,OAK,0.41,Night,2.84
2015-09-29,2015,LAA,0.53,33470.0,73.55,82,OAK,0.41,Night,3.41
2015-09-30,2015,LAA,0.53,34033.0,74.79,83,OAK,0.42,Day,3.74
2016-04-04,2016,LAA,0.0,44020.0,96.74,1,CHC,1.0,Night,0.89
2016-04-05,2016,LAA,0.0,37042.0,81.4,2,CHC,1.0,Night,0.86
2016-04-07,2016,LAA,0.33,39089.0,85.9,3,TEX,0.25,Night,0.94
2016-04-08,2016,LAA,0.25,35207.0,77.37,4,TEX,0.4,Night,1.01
2016-04-09,2016,LAA,0.2,38106.0,83.74,5,TEX,0.5,Night,0.98
2016-04-10,2016,LAA,0.33,35097.0,77.13,6,TEX,0.43,Day,0.95
2016-04-22,2016,LAA,0.41,40755.0,89.56,7,SEA,0.5,Night,1.0
2016-04-23,2016,LAA,0.44,41058.0,90.23,8,SEA,0.47,Night,0.96
2016-04-24,2016,LAA,0.42,37754.0,82.97,9,SEA,0.5,Day,1.02
2016-04-25,2016,LAA,0.45,31061.0,68.26,10,KCR,0.63,Night,0.87
2016-04-26,2016,LAA,0.48,34428.0,75.66,11,KCR,0.6,Night,0.93
2016-04-27,2016,LAA,0.5,35142.0,77.23,12,KCR,0.57,Night,0.99
2016-05-06,2016,LAA,0.45,41253.0,90.66,13,TBR,0.48,Night,0.92
